asia-southeast2-a,client-europe-central2-a,318.112,58.5_Mbits/sec
asia-southeast2-a,client-europe-north1-a,337.192,55.0_Mbits/sec
asia-southeast2-a,client-europe-west1-b,302.445,62.0_Mbits/sec
asia-southeast2-a,client-europe-west2-c,296.666,64.6_Mbits/sec
asia-southeast2-a,client-europe-west3-c,308.35,61.4_Mbits/sec
asia-southeast2-a,client-europe-west4-a,313.127,60.8_Mbits/sec
asia-southeast2-a,client-europe-west6-a,309.345,61.2_Mbits/sec
asia-southeast2-a,client-asia-east1-b,57.771,433_Mbits/sec
asia-southeast2-a,client-asia-east2-a,50.721,478_Mbits/sec
asia-southeast2-a,client-asia-northeast1-b,89.745,254_Mbits/sec
asia-southeast2-a,client-asia-northeast2-a,93.701,244_Mbits/sec
asia-southeast2-a,client-asia-northeast3-a,83.747,277_Mbits/sec
australia-southeast1-b,client-asia-south1-c,153.001,143_Mbits/sec
australia-southeast1-b,client-asia-south2-a,158.908,138_Mbits/sec
australia-southeast1-b,client-asia-southeast1-b,93.361,244_Mbits/sec
australia-southeast1-b,client-asia-southeast2-a,108.277,209_Mbits/sec
australia-southeast1-b,client-australia-southeast1-b,1.089,961_Mbits/sec
australia-southeast1-b,client-australia-southeast2-a,14.466,954_Mbits/sec
australia-southeast1-b,client-northamerica-northeast1-a,197.143,107_Mbits/sec
australia-southeast1-b,client-northamerica-northeast2-a,191.264,111_Mbits/sec
australia-southeast1-b,client-southamerica-east1-b,290.112,65.9_Mbits/sec
australia-southeast1-b,client-southamerica-west1-b,243.196,82.6_Mbits/sec
australia-southeast1-b,client-us-central1-c,174.946,122_Mbits/sec
australia-southeast1-b,client-us-east1-b,198.17,105_Mbits/sec
australia-southeast1-b,client-us-east4-c,193.044,108_Mbits/sec
australia-southeast1-b,client-us-west1-b,137.204,161_Mbits/sec
australia-southeast1-b,client-europe-west3-c,273.68,71.9_Mbits/sec
australia-southeast1-b,client-europe-west4-a,269.995,71.9_Mbits/sec
australia-southeast1-b,client-europe-west6-a,279.938,69.5_Mbits/sec
australia-southeast1-b,client-asia-east1-b,142.229,153_Mbits/sec
australia-southeast1-b,client-asia-east2-a,128.69,172_Mbits/sec
australia-southeast1-b,client-asia-northeast1-b,122.145,182_Mbits/sec
australia-southeast1-b,client-asia-northeast2-a,128.963,173_Mbits/sec
australia-southeast1-b,client-asia-northeast3-a,148.135,147_Mbits/sec
australia-southeast1-b,client-us-west2-a,137.833,159_Mbits/sec
australia-southeast1-b,client-us-west3-a,150.899,145_Mbits/sec
australia-southeast1-b,client-us-west4-a,144.19,152_Mbits/sec
australia-southeast1-b,client-europe-central2-a,288.43,66.8_Mbits/sec
australia-southeast1-b,client-europe-north1-a,294.045,64.6_Mbits/sec
australia-southeast1-b,client-europe-west1-b,267.227,73.4_Mbits/sec
australia-southeast1-b,client-europe-west2-c,263.439,74.4_Mbits/sec
australia-southeast2-a,client-europe-west3-c,285.277,67.5_Mbits/sec
australia-southeast2-a,client-europe-west4-a,282.114,68.0_Mbits/sec
australia-southeast2-a,client-europe-west6-a,292.396,66.2_Mbits/sec
australia-southeast2-a,client-asia-east1-b,132.01,171_Mbits/sec
australia-southeast2-a,client-asia-east2-a,117.654,184_Mbits/sec
australia-southeast2-a,client-asia-northeast1-b,133.323,166_Mbits/sec
australia-southeast2-a,client-asia-northeast2-a,141.529,157_Mbits/sec
australia-southeast2-a,client-asia-northeast3-a,160.86,136_Mbits/sec
australia-southeast2-a,client-northamerica-northeast1-a,208.63,98.2_Mbits/sec
australia-southeast2-a,client-northamerica-northeast2-a,202.403,103_Mbits/sec
australia-southeast2-a,client-southamerica-east1-b,302.765,56.9_Mbits/sec
australia-southeast2-a,client-southamerica-west1-b,254.365,77.3_Mbits/sec
australia-southeast2-a,client-us-central1-c,186.519,113_Mbits/sec
australia-southeast2-a,client-us-east1-b,209.915,98.1_Mbits/sec
australia-southeast2-a,client-us-east4-c,204.715,101_Mbits/sec
australia-southeast2-a,client-us-west1-b,149,146_Mbits/sec
australia-southeast2-a,client-asia-south1-c,144.266,151_Mbits/sec
australia-southeast2-a,client-asia-south2-a,151.752,146_Mbits/sec
australia-southeast2-a,client-asia-southeast1-b,82.473,270_Mbits/sec
australia-southeast2-a,client-asia-southeast2-a,98.191,237_Mbits/sec
australia-southeast2-a,client-australia-southeast1-b,14.001,919_Mbits/sec
australia-southeast2-a,client-australia-southeast2-a,1.567,966_Mbits/sec
australia-southeast2-a,client-us-west2-a,150.123,145_Mbits/sec
australia-southeast2-a,client-us-west3-a,162.479,133_Mbits/sec
australia-southeast2-a,client-us-west4-a,156.545,139_Mbits/sec
australia-southeast2-a,client-europe-central2-a,300.081,63.1_Mbits/sec
australia-southeast2-a,client-europe-north1-a,306.016,62.5_Mbits/sec
australia-southeast2-a,client-europe-west1-b,279.238,69.6_Mbits/sec
australia-southeast2-a,client-europe-west2-c,275.691,71.8_Mbits/sec
europe-central2-a,client-northamerica-northeast1-a,103.432,218_Mbits/sec
europe-central2-a,client-northamerica-northeast2-a,110.778,205_Mbits/sec
europe-central2-a,client-southamerica-east1-b,213.179,96.6_Mbits/sec
europe-central2-a,client-southamerica-west1-b,210.495,98.1_Mbits/sec
europe-central2-a,client-us-central1-c,119.801,187_Mbits/sec
europe-central2-a,client-us-east1-b,110.417,204_Mbits/sec
europe-central2-a,client-us-east4-c,101.744,222_Mbits/sec
europe-central2-a,client-us-west1-b,151.692,143_Mbits/sec
europe-central2-a,client-asia-south1-c,366.353,48.2_Mbits/sec
europe-central2-a,client-asia-south2-a,376.852,47.1_Mbits/sec
europe-central2-a,client-asia-southeast1-b,315.976,59.8_Mbits/sec
